course_id,season_code,section,title,description,requirements,locations_summary,times_summary,times_by_day,skills,areas,credits,syllabus_url,course_home_url,regnotes,extra_info,rp_attr,classnotes,final_exam,fysem,sysem,colsem,average_gut_rating,average_professor_rating,average_rating,average_rating_n,average_workload,average_workload_n,average_rating_same_professors,average_rating_same_professors_n,average_workload_same_professors,average_workload_same_professors_n,last_offered_course_id,same_course_id,same_course_and_profs_id,last_enrollment_course_id,last_enrollment,last_enrollment_season_code,last_enrollment_same_professors
1660,202401,1,"Asserting, Asking, Answering","This course introduces students to some of the current debates in the literature on questions. It articulates the relationship between declarative/interrogative structures and the speech acts of asserting and asking. It also probes the status of an assertion as an answer to a question and investigates whether questions under discussion can account for the norm of relevance in discourse. Some of the main approaches to the semantics of questions are introduced, with special attention on linguistic phenomena. These include the notion of maximal informativity in answers, the distinction between mention-some and mention-all answers, differences between wh, alternative and polar questions, the truth requirement in questions and mirativity effects as reflected in restrictions in indirect questions, rhetorical questions and the use of interrogatives as imperatives. We pay special attention to why-questions and their connection to philosophical theories of explanation. While the course adopts the Hamblin-Karttunen approach to questions, it also addresses problems that arise in an Inquisitive Semantics approach to questions.",Prerequisite: LING 263 or permission of instructor.,WLH 204 - William L. Harkness Hall 204,T 9:25am-11:15am,"{""Tuesday"":[[""9:25"",""11:15"",""WLH 204 - William L. Harkness Hall 204"",""https:\/\/map.yale.edu\/?id=1910#!m\/560127""]]}",[],"[""So""]",1.0,https://yale.instructure.com/courses/94156/assignments/syllabus,,,ACTIVE,,,No regular final examination,False,False,False,1.5,4.833333333333333,5.0,1,3.5,1,5.0,1,3.5,1,,959,1089,,,,
1661,202401,1,Special Projects,Special projects set up by students with the help of a faculty adviser and the director of undergraduate studies to cover material not otherwise offered by the department. The project must terminate with at least a term paper or its equivalent and must have the approval of the director of undergraduate studies.,Only one term may be offered toward the major; two terms may be offered toward the bachelor's degree.,TBA,TBA,{},[],[],1.0,,,,ACTIVE,,,No regular final examination,False,False,False,,3.9732142857142856,,0,,0,,0,,0,,960,1090,,,,
1662,202401,1,The Senior Essay,Research and writing of the senior essay under the guidance of a faculty adviser. Students present research related to their essays in a weekly colloquium.,Prerequisite: LING 490.,DOW 112 - Dow Hall 112 + 1,Th 3:30pm-5:20pm + 1,"{""Thursday"":[[""15:30"",""17:20"",""DOW 112 - Dow Hall 112"",""https:\/\/map.yale.edu\/?id=1910#!m\/560019""]]}",[],[],1.0,https://yale.instructure.com/courses/94158/assignments/syllabus,,,ACTIVE,,,No regular final examination,False,False,False,0.375,3.9732142857142856,4.375,1,4.0,1,4.375,1,4.0,1,,961,1091,,,,
1663,202401,1,How To Compare,"This course is an exploration of literary comparison from methodological as well as historical perspectives. We compare texts within genres, across genres and media, across periods, and between cultures and languages. We consider questions such as whether all comparisons must assume a common ground, and whether there is always an implicit politics to any comparison. Topics range from theories of translation and ekphrasis to exoticism and untranslatability. Readings include classics by critics such as Aristotle, Ibn Sina, and Kristeva, and writers such as Marie de France, Nezami, and Calvino. It also engages with the literature of our own moment: we will read a newly-translated novel by the Chilean writer Nona Fernàndez, and the Iranian poet Kayvan Tahmasebian will visit the class for a conversation. We will also discuss films (Parajanov and Barta) and a new Russian computer game.","This course fulfills an introductory requirement for students considering one of the majors in the Comparative Literature department, but all are welcome, and the methodologies and questions discussed in the class are useful for any kind of humanistic inquiry.",WLH 007 - William L. Harkness Hall 007,MW 1pm-2:15pm,"{""Monday"":[[""13:00"",""14:15"",""WLH 007 - William L. Harkness Hall 007"",""https:\/\/map.yale.edu\/?id=1910#!m\/560127""]],""Wednesday"":[[""13:00"",""14:15"",""WLH 007 - William L. Harkness Hall 007"",""https:\/\/map.yale.edu\/?id=1910#!m\/560127""]]}",[],"[""Hu""]",1.0,https://yale.instructure.com/courses/94183/assignments/syllabus,,,ACTIVE,,,No regular final examination,False,False,False,0.5,4.25,3.875,1,3.375,1,3.875,1,3.375,1,,962,1092,,,,
1664,202401,1,Reimaginings: South Asian Literatures Past and Present,"Freely ranging across languages, regions, traditions, and eras, this course introduces students to some of the many rich literary traditions of South Asia by pursuing strands of conversation between authors and texts. Such conversations frequently unfold through multiple languages and reach across centuries—even millennia.  Our aim is not to be comprehensive (indeed, given the vast diversity of South Asian literary cultures, comprehensiveness is not possible). Rather, the goal is to observe how authors writing in a range of genres and traditions were inspired by their classical pasts. For instance, we see how playwrights and poets reinterpret Sanskrit epics like the Ramayana and the Mahabharata; how ancient Buddhist poetry influences post-Independence writers; how classical Persian literature shapes modern Urdu poetry and English prose. Tracing such reimaginings reveals how creative engagement with the past has animated—and continues to shape—South Asian literary endeavors.","This course helps students acquire critical skills in close reading, analysis, and interdisciplinary thinking, with particular emphasis on formulating academic arguments and essay-writing.",PH 207 - Phelps Hall 207,T 9:25am-11:15am,"{""Tuesday"":[[""9:25"",""11:15"",""PH 207 - Phelps Hall 207"",""https:\/\/map.yale.edu\/?id=1910#!m\/559570""]]}","[""WR""]","[""Hu""]",1.0,https://yale.instructure.com/courses/94190/assignments/syllabus,,,ACTIVE,,,No regular final examination,False,False,False,1.823529411764706,4.705882352941177,4.411764705882353,1,2.588235294117647,1,4.411764705882353,1,2.588235294117647,1,,963,1093,,,,
1665,202401,1,Drama and Russian-Ukrainian Conflict,"The course is about the origins of the conflict between Russia, Ukraine, and Belarus exploring its past, present, and future through the prism of drama theory and practice. Russian President Vladimir Putin and his imperial propaganda portray Russia, Ukraine, and Belarus as the ""Three Sisters"" (to borrow from Anton Chekhov’s famous play): three comparable nations (or, perhaps, in Putin’s view, one nation, a return of the historical ""Rus,"" divided into three countries). Today they face multilayered geopolitical, mental, and human crises, including full-scale war. These roots connect to the history of the entire area, have an impact on mass psychology, depend on conceptions of national character, and expose long-standing traumas and intergroup conflicts. Indeed, these contemporary geopolitical relations resemble a Shakespearean epic drama in their depth and breadth. Students learn how to practically apply the methodological apparatus of drama–structure, heroics, plot, and conflicts–to political and historical analysis and political forecasting.",,HQ 309 - Humanities Quadrangle 309,MW 11:35am-12:50pm,"{""Monday"":[[""11:35"",""12:50"",""HQ 309 - Humanities Quadrangle 309"",""https:\/\/map.yale.edu\/?id=1910#!m\/563690""]],""Wednesday"":[[""11:35"",""12:50"",""HQ 309 - Humanities Quadrangle 309"",""https:\/\/map.yale.edu\/?id=1910#!m\/563690""]]}",[],"[""Hu""]",1.0,https://yale.instructure.com/courses/95650/assignments/syllabus,,,ACTIVE,,,HTBA,False,False,False,,,,0,,0,,0,,0,,964,1094,,,,
1666,202401,1,Cervantes & Don Quijote,"This course dedicates an entire semester to a close reading of the two parts of Miguel de Cervantes’s novel Don Quixote de la Mancha. Announcing itself as a ""true history,"" yet, whose fictional devices clearly shine through, Don Quixote occupies the privileged space of first modern novel where, within its literary fabric(ations), a theory of the novel is devised. Our readings of Don Quixote examine how the classic novel inserts, parodies, and transforms all previous literary and non-literary discourses to ingeniously invent a new narrative form. To contextualize Cervantes and his literary-historic tradition, this seminar also explores questions of erotic and literary desire, the role of madness and mental health, empire and the circulation of material culture and material wealth, the Edenic narrative and ecologies of the natural world, censorship and the Inquisition, the status of representation and performance, translation, as well as the constructions of class, gender, race, and nation. We also study the legacy of Don Quixote and its quixotic narratives through contemporary art, essays, films, novels, science fiction, and television.",This course is taught in Spanish.,LC 211 - Linsly-Chittenden Hall 211,MW 11:35am-12:50pm,"{""Monday"":[[""11:35"",""12:50"",""LC 211 - Linsly-Chittenden Hall 211"",""https:\/\/map.yale.edu\/?id=1910#!m\/560111""]],""Wednesday"":[[""11:35"",""12:50"",""LC 211 - Linsly-Chittenden Hall 211"",""https:\/\/map.yale.edu\/?id=1910#!m\/560111""]]}","[""L5""]","[""Hu""]",1.0,https://yale.instructure.com/courses/95121/assignments/syllabus,,,ACTIVE,,,HTBA,False,False,False,1.3888888888888888,3.7222222222222223,3.7222222222222223,1,2.3333333333333335,1,3.7222222222222223,1,2.3333333333333335,1,,965,1095,,,,
1667,202401,1,Directed Reading and/or Individual Research,"Special projects in an area of the student's particular interest set up with the help of a faculty adviser and the director of undergraduate studies. Projects must cover material not otherwise offered by the department, must terminate in at least a term paper or its equivalent, and must have the approval of the director of undergraduate studies.",Enrollment limited to Literature majors.,HQ 317 - Humanities Quadrangle 317 + 1,F 9:25am-11:15am + 1,"{""Friday"":[[""9:25"",""11:15"",""HQ 317 - Humanities Quadrangle 317"",""https:\/\/map.yale.edu\/?id=1910#!m\/563690""]]}",[],[],1.0,https://yale.instructure.com/courses/96910/assignments/syllabus,,,ACTIVE,,,No regular final examination,False,False,False,,,,0,,0,,0,,0,,966,1096,,,,
1668,202401,2,Directed Reading and/or Individual Research,"Special projects in an area of the student's particular interest set up with the help of a faculty adviser and the director of undergraduate studies. Projects must cover material not otherwise offered by the department, must terminate in at least a term paper or its equivalent, and must have the approval of the director of undergraduate studies.",Enrollment limited to Literature majors.,TBA,F 9:25-11:15a,"{""Friday"":[[""9:25"",""11:15"","""",""""]]}",[],[],1.0,,,,ACTIVE,,,No regular final examination,False,False,False,,,,0,,0,,0,,0,,966,1096,,,,
1669,202401,1,The Senior Essay,An independent writing and research project. The minimum length for an essay is twenty-five pages. Students are urged to arrange a topic and adviser early in the term before the term in which the essay is to be written. Dates and deadlines may be found on the department website.,,TBA,TBA,{},[],[],1.0,,,,ACTIVE,,,No regular final examination,False,False,False,0.3392857142857144,4.25,4.625,1,4.285714285714286,1,4.625,1,4.285714285714286,1,,967,1097,,,,
1670,202401,1,The Yearlong Senior Essay,An extended research project. Students must petition the curriculum committee for permission to enroll by the last day of classes in the term preceding enrollment in LITR 492. December graduates should consult the director of undergraduate studies for required deadlines. The minimum length for a yearlong senior essay is forty pages. Dates and deadline may be found on the department website.,,TBA,TBA,{},[],[],1.0,,,,CANCELLED,,,No regular final examination,False,False,False,,,,0,,0,,0,,0,,968,1098,,,,
1671,202401,1,The Yearlong Senior Essay,An extended research project. Students must petition the curriculum committee for permission to enroll by the last day of classes in the term preceding enrollment in LITR 493. December graduates should consult the director of undergraduate studies for required deadlines. The minimum length for a yearlong senior essay is forty pages. Dates and deadlines may be found on the department website.,,TBA,TBA,{},[],[],1.0,,,,ACTIVE,,,No regular final examination,False,False,False,,4.25,,0,,0,,0,,0,,969,1099,,,,
1672,202401,1,Mathematics in the Real World,"The use of mathematics to address real-world problems. Applications of exponential functions to compound interest and population growth; geometric series in mortgage payments, amortization of loans, present value of money, and drug doses and blood levels; basic probability, Bayes's rule, and false positives in drug testing; elements of logic.",Permission of instructor required. Enrollment limited to 25 students who have not previously taken a high school or college calculus course.,KT 203 - Kline Tower 203,TTh 11:35am-12:50pm,"{""Tuesday"":[[""11:35"",""12:50"",""KT 203 - Kline Tower 203"",""""]],""Thursday"":[[""11:35"",""12:50"",""KT 203 - Kline Tower 203"",""""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/95507/assignments/syllabus,,,ACTIVE,,,"Saturday, May 4, 2024 at 2pm",False,False,False,1.5789473684210527,3.411184210526316,3.9473684210526314,1,2.3684210526315788,1,3.9473684210526314,1,2.3684210526315788,1,,970,1100,,,,
1673,202401,1,Introduction to Functions and Calculus II,"Continuation of MATH 110. Comprehensive review of precalculus, limits, differentiation and evaluation of definite integrals, with applications. Precalculus and calculus topics are integrated. Emphasis on conceptual understanding and problem solving. Successful completion of both MATH 110 and 111 is equivalent to MATH 112. The course includes mandatory weekly workshops, scheduled at the beginning of term.",Prerequisite: MATH 110. Enrollment in MATH 111 is through preference selection. ,KT 207 - Kline Tower 207 + 1,TTh 9am-10:15am + 1,"{""Tuesday"":[[""9:00"",""10:15"",""KT 207 - Kline Tower 207"",""""]],""Thursday"":[[""9:00"",""10:15"",""KT 207 - Kline Tower 207"",""""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/94212/assignments/syllabus,,,ACTIVE,,,"Saturday, May 4, 2024 at 9am",False,False,False,-0.18040293040293065,3.6333333333333333,3.345467032967033,4,3.5258699633699635,4,3.2857142857142856,1,3.5714285714285716,1,,971,1101,,,,
1674,202401,2,Introduction to Functions and Calculus II,"Continuation of MATH 110. Comprehensive review of precalculus, limits, differentiation and evaluation of definite integrals, with applications. Precalculus and calculus topics are integrated. Emphasis on conceptual understanding and problem solving. Successful completion of both MATH 110 and 111 is equivalent to MATH 112. The course includes mandatory weekly workshops, scheduled at the beginning of term.",Prerequisite: MATH 110. Enrollment in MATH 111 is through preference selection. ,KT 221 - Kline Tower 221 + 1,TTh 11:35am-12:50pm + 1,"{""Tuesday"":[[""11:35"",""12:50"",""KT 221 - Kline Tower 221"",""""]],""Thursday"":[[""11:35"",""12:50"",""KT 221 - Kline Tower 221"",""""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/94216/assignments/syllabus,,,ACTIVE,,,"Saturday, May 4, 2024 at 9am",False,False,False,-0.18040293040293065,3.3333333333333335,3.345467032967033,4,3.5258699633699635,4,3.3333333333333335,1,3.3333333333333335,1,,971,1103,,,,
1675,202401,3,Introduction to Functions and Calculus II,"Continuation of MATH 110. Comprehensive review of precalculus, limits, differentiation and evaluation of definite integrals, with applications. Precalculus and calculus topics are integrated. Emphasis on conceptual understanding and problem solving. Successful completion of both MATH 110 and 111 is equivalent to MATH 112. The course includes mandatory weekly workshops, scheduled at the beginning of term.",Prerequisite: MATH 110. Enrollment in MATH 111 is through preference selection. ,KT 217 - Kline Tower 217 + 1,TTh 1pm-2:15pm + 1,"{""Tuesday"":[[""13:00"",""14:15"",""KT 217 - Kline Tower 217"",""""]],""Thursday"":[[""13:00"",""14:15"",""KT 217 - Kline Tower 217"",""""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/94219/assignments/syllabus,,,ACTIVE,,,"Saturday, May 4, 2024 at 9am",False,False,False,-0.18040293040293065,2.9166666666666665,3.345467032967033,4,3.5258699633699635,4,2.9166666666666665,1,3.5833333333333335,1,,971,1102,,,,
1676,202401,4,Introduction to Functions and Calculus II,"Continuation of MATH 110. Comprehensive review of precalculus, limits, differentiation and evaluation of definite integrals, with applications. Precalculus and calculus topics are integrated. Emphasis on conceptual understanding and problem solving. Successful completion of both MATH 110 and 111 is equivalent to MATH 112. The course includes mandatory weekly workshops, scheduled at the beginning of term.",Prerequisite: MATH 110. Enrollment in MATH 111 is through preference selection. ,WTS B60 - Watson Center 60 Sachem Street B60,TTh 11:35am-12:50pm,"{""Tuesday"":[[""11:35"",""12:50"",""WTS B60 - Watson Center 60 Sachem Street B60"",""https:\/\/map.yale.edu\/?id=1910#!m\/559919""]],""Thursday"":[[""11:35"",""12:50"",""WTS B60 - Watson Center 60 Sachem Street B60"",""https:\/\/map.yale.edu\/?id=1910#!m\/559919""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/95499/assignments/syllabus,,,ACTIVE,,,"Saturday, May 4, 2024 at 9am",False,False,False,-0.18040293040293065,3.723076923076923,3.345467032967033,4,3.5258699633699635,4,3.8461538461538463,1,3.6153846153846154,1,,971,1104,,,,
1677,202401,1,Calculus of Functions of One Variable I,"This course introduces the notions of derivative and of definite integral for functions of one variable, with some of their physical and geometrical motivation and interpretations. Emphasis is placed on acquiring an understanding of the concepts that underlie the subject, and on the use of those concepts in problem solving. This course also focuses on strategies for problem solving, communication and logical reasoning.","Placement into MATH 112 on the Mathematics placement exam is required. No prior acquaintance with calculus or computing assumed. May not be taken after MATH 111. Enrollment in MATH 112 is through preference selection, except during April registration (where sections are open to everyone who has placement in the course).",KT 217 - Kline Tower 217,TTh 9am-10:15am,"{""Tuesday"":[[""9:00"",""10:15"",""KT 217 - Kline Tower 217"",""""]],""Thursday"":[[""9:00"",""10:15"",""KT 217 - Kline Tower 217"",""""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/94223/assignments/syllabus,,,ACTIVE,,,"Saturday, May 4, 2024 at 9am",False,False,False,-0.02714932126696823,3.5542986425339365,3.560008618832148,3,3.5871579400991163,3,3.5542986425339365,2,3.595022624434389,2,,972,1105,,,,
1678,202401,2,Calculus of Functions of One Variable I,"This course introduces the notions of derivative and of definite integral for functions of one variable, with some of their physical and geometrical motivation and interpretations. Emphasis is placed on acquiring an understanding of the concepts that underlie the subject, and on the use of those concepts in problem solving. This course also focuses on strategies for problem solving, communication and logical reasoning.","Placement into MATH 112 on the Mathematics placement exam is required. No prior acquaintance with calculus or computing assumed. May not be taken after MATH 111. Enrollment in MATH 112 is through preference selection, except during April registration (where sections are open to everyone who has placement in the course).",KT 201 - Kline Tower 201,TTh 11:35am-12:50pm,"{""Tuesday"":[[""11:35"",""12:50"",""KT 201 - Kline Tower 201"",""""]],""Thursday"":[[""11:35"",""12:50"",""KT 201 - Kline Tower 201"",""""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/94227/assignments/syllabus,,,ACTIVE,,,"Saturday, May 4, 2024 at 9am",False,False,False,-0.02714932126696823,3.5542986425339365,3.560008618832148,3,3.5871579400991163,3,3.5542986425339365,2,3.595022624434389,2,,972,1105,,,,
1679,202401,3,Calculus of Functions of One Variable I,"This course introduces the notions of derivative and of definite integral for functions of one variable, with some of their physical and geometrical motivation and interpretations. Emphasis is placed on acquiring an understanding of the concepts that underlie the subject, and on the use of those concepts in problem solving. This course also focuses on strategies for problem solving, communication and logical reasoning.","Placement into MATH 112 on the Mathematics placement exam is required. No prior acquaintance with calculus or computing assumed. May not be taken after MATH 111. Enrollment in MATH 112 is through preference selection, except during April registration (where sections are open to everyone who has placement in the course).",KT 219 - Kline Tower 219,TTh 2:30pm-3:45pm,"{""Tuesday"":[[""14:30"",""15:45"",""KT 219 - Kline Tower 219"",""""]],""Thursday"":[[""14:30"",""15:45"",""KT 219 - Kline Tower 219"",""""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/94230/assignments/syllabus,,,ACTIVE,,,"Saturday, May 4, 2024 at 9am",False,False,False,-0.02714932126696823,3.5714285714285716,3.560008618832148,3,3.5871579400991163,3,3.5714285714285716,1,3.5714285714285716,1,,972,1106,,,,
1680,202401,1,Calculus of Functions of One Variable II,"A continuation of MATH 112, this course develops concepts and skills at the foundation of the STEM disciplines. In particular, we introduce Riemann sums, integration strategies, series convergence, and Taylor polynomial approximation. We use these tools to measure lengths of parametric curves, areas of polar regions and volumes of solids of revolution, and we explore applications of calculus to other disciplines including physics, economics, and statistics. MATH 115 also focuses on strategies for problem solving, communication, and logical reasoning.","Prerequisite: MATH 111 or MATH 112, or placement into MATH 115 on the Mathematics placement exam. May not be taken after MATH 116. Enrollment in MATH 115 is through preference selection, except during April registration (in this case sections are open to everyone who has placement in the course). ",KT 101 - Kline Tower 101,TTh 9am-10:15am,"{""Tuesday"":[[""9:00"",""10:15"",""KT 101 - Kline Tower 101"",""""]],""Thursday"":[[""9:00"",""10:15"",""KT 101 - Kline Tower 101"",""""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/94234/assignments/syllabus,,,ACTIVE,,,"Saturday, May 4, 2024 at 9am",False,False,False,-0.03740034475328624,3.411184210526316,3.296361236802413,6,3.333761581555699,6,2.875,1,3.5625,1,,973,1107,,,,
1681,202401,2,Calculus of Functions of One Variable II,"A continuation of MATH 112, this course develops concepts and skills at the foundation of the STEM disciplines. In particular, we introduce Riemann sums, integration strategies, series convergence, and Taylor polynomial approximation. We use these tools to measure lengths of parametric curves, areas of polar regions and volumes of solids of revolution, and we explore applications of calculus to other disciplines including physics, economics, and statistics. MATH 115 also focuses on strategies for problem solving, communication, and logical reasoning.","Prerequisite: MATH 111 or MATH 112, or placement into MATH 115 on the Mathematics placement exam. May not be taken after MATH 116. Enrollment in MATH 115 is through preference selection, except during April registration (in this case sections are open to everyone who has placement in the course). ",KT 207 - Kline Tower 207,TTh 11:35am-12:50pm,"{""Tuesday"":[[""11:35"",""12:50"",""KT 207 - Kline Tower 207"",""""]],""Thursday"":[[""11:35"",""12:50"",""KT 207 - Kline Tower 207"",""""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/94237/assignments/syllabus,,,ACTIVE,,,"Saturday, May 4, 2024 at 9am",False,False,False,-0.03740034475328624,2.6,3.296361236802413,6,3.333761581555699,6,2.6,1,3.0625,1,,973,1108,,,,
1682,202401,3,Calculus of Functions of One Variable II,"A continuation of MATH 112, this course develops concepts and skills at the foundation of the STEM disciplines. In particular, we introduce Riemann sums, integration strategies, series convergence, and Taylor polynomial approximation. We use these tools to measure lengths of parametric curves, areas of polar regions and volumes of solids of revolution, and we explore applications of calculus to other disciplines including physics, economics, and statistics. MATH 115 also focuses on strategies for problem solving, communication, and logical reasoning.","Prerequisite: MATH 111 or MATH 112, or placement into MATH 115 on the Mathematics placement exam. May not be taken after MATH 116. Enrollment in MATH 115 is through preference selection, except during April registration (in this case sections are open to everyone who has placement in the course). ",KT 101 - Kline Tower 101,TTh 2:30pm-3:45pm,"{""Tuesday"":[[""14:30"",""15:45"",""KT 101 - Kline Tower 101"",""""]],""Thursday"":[[""14:30"",""15:45"",""KT 101 - Kline Tower 101"",""""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/94240/assignments/syllabus,,,ACTIVE,,,"Saturday, May 4, 2024 at 9am",False,False,False,-0.03740034475328624,3.764705882352941,3.296361236802413,6,3.333761581555699,6,3.764705882352941,1,3.176470588235294,1,,973,1111,,,,
1683,202401,4,Calculus of Functions of One Variable II,"A continuation of MATH 112, this course develops concepts and skills at the foundation of the STEM disciplines. In particular, we introduce Riemann sums, integration strategies, series convergence, and Taylor polynomial approximation. We use these tools to measure lengths of parametric curves, areas of polar regions and volumes of solids of revolution, and we explore applications of calculus to other disciplines including physics, economics, and statistics. MATH 115 also focuses on strategies for problem solving, communication, and logical reasoning.","Prerequisite: MATH 111 or MATH 112, or placement into MATH 115 on the Mathematics placement exam. May not be taken after MATH 116. Enrollment in MATH 115 is through preference selection, except during April registration (in this case sections are open to everyone who has placement in the course). ",KT 101 - Kline Tower 101,MW 9am-10:15am,"{""Monday"":[[""9:00"",""10:15"",""KT 101 - Kline Tower 101"",""""]],""Wednesday"":[[""9:00"",""10:15"",""KT 101 - Kline Tower 101"",""""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/94243/assignments/syllabus,,,ACTIVE,,,"Saturday, May 4, 2024 at 9am",False,False,False,-0.03740034475328624,3.6153846153846154,3.296361236802413,6,3.333761581555699,6,3.6153846153846154,2,3.4505494505494507,2,,973,1110,,,,
1684,202401,5,Calculus of Functions of One Variable II,"A continuation of MATH 112, this course develops concepts and skills at the foundation of the STEM disciplines. In particular, we introduce Riemann sums, integration strategies, series convergence, and Taylor polynomial approximation. We use these tools to measure lengths of parametric curves, areas of polar regions and volumes of solids of revolution, and we explore applications of calculus to other disciplines including physics, economics, and statistics. MATH 115 also focuses on strategies for problem solving, communication, and logical reasoning.","Prerequisite: MATH 111 or MATH 112, or placement into MATH 115 on the Mathematics placement exam. May not be taken after MATH 116. Enrollment in MATH 115 is through preference selection, except during April registration (in this case sections are open to everyone who has placement in the course). ",KT 205 - Kline Tower 205,MW 11:35am-12:50pm,"{""Monday"":[[""11:35"",""12:50"",""KT 205 - Kline Tower 205"",""""]],""Wednesday"":[[""11:35"",""12:50"",""KT 205 - Kline Tower 205"",""""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/94246/assignments/syllabus,,,ACTIVE,,,"Saturday, May 4, 2024 at 9am",False,False,False,-0.03740034475328624,3.6153846153846154,3.296361236802413,6,3.333761581555699,6,3.6153846153846154,2,3.4505494505494507,2,,973,1110,,,,
1685,202401,6,Calculus of Functions of One Variable II,"A continuation of MATH 112, this course develops concepts and skills at the foundation of the STEM disciplines. In particular, we introduce Riemann sums, integration strategies, series convergence, and Taylor polynomial approximation. We use these tools to measure lengths of parametric curves, areas of polar regions and volumes of solids of revolution, and we explore applications of calculus to other disciplines including physics, economics, and statistics. MATH 115 also focuses on strategies for problem solving, communication, and logical reasoning.","Prerequisite: MATH 111 or MATH 112, or placement into MATH 115 on the Mathematics placement exam. May not be taken after MATH 116. Enrollment in MATH 115 is through preference selection, except during April registration (in this case sections are open to everyone who has placement in the course). ",WTS B60 - Watson Center 60 Sachem Street B60,MW 2:30pm-3:45pm,"{""Monday"":[[""14:30"",""15:45"",""WTS B60 - Watson Center 60 Sachem Street B60"",""https:\/\/map.yale.edu\/?id=1910#!m\/559919""]],""Wednesday"":[[""14:30"",""15:45"",""WTS B60 - Watson Center 60 Sachem Street B60"",""https:\/\/map.yale.edu\/?id=1910#!m\/559919""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/94250/assignments/syllabus,,,ACTIVE,,,"Saturday, May 4, 2024 at 9am",False,False,False,-0.03740034475328624,3.3076923076923075,3.296361236802413,6,3.333761581555699,6,3.3076923076923075,1,3.3,1,,973,1109,,,,
1686,202401,1,Introduction to Functions of Several Variables,"A combination of linear algebra and differential calculus of several variables. Matrix representation of linear equations, Gauss elimination, vector spaces, independence, basis and dimension, projections, least squares approximation, and orthogonality. Three-dimensional geometry, functions of two and three variables, level curves and surfaces, partial derivatives, maxima and minima, and optimization. Intended for students in the social sciences, especially Economics.",May not be taken after MATH 120 or 222. Prerequisite: MATH 112.,KT 201 - Kline Tower 201,TTh 2:30pm-3:45pm,"{""Tuesday"":[[""14:30"",""15:45"",""KT 201 - Kline Tower 201"",""""]],""Thursday"":[[""14:30"",""15:45"",""KT 201 - Kline Tower 201"",""""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/94253/assignments/syllabus,,,ACTIVE,,,"Sunday, May 5, 2024 at 2pm",False,False,False,0.6000000000000001,3.723076923076923,3.6,1,3.0,1,3.6,1,3.0,1,,974,1112,,,,
1687,202401,1,Calculus of Functions of Several Variables,"Analytic geometry in three dimensions, using vectors. Real-valued functions of two and three variables, partial derivatives, gradient and directional derivatives, level curves and surfaces, maxima and minima. Parametrized curves in space, motion in space, line integrals; applications. Multiple integrals, with applications. Divergence and curl. The theorems of Green, Stokes, and Gauss.","Prerequisite: MATH 115 or 116, or placement into MATH 120 on the Mathematics placement exam. May not be taken after MATH 121. Enrollment in MATH 120 is through preference selection, except during April registration (where sections are open to everyone who has placement in the course).  ",KT 205 - Kline Tower 205,TTh 9am-10:15am,"{""Tuesday"":[[""9:00"",""10:15"",""KT 205 - Kline Tower 205"",""""]],""Thursday"":[[""9:00"",""10:15"",""KT 205 - Kline Tower 205"",""""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/94256/assignments/syllabus,,,ACTIVE,,,"Saturday, May 4, 2024 at 9am",False,False,False,-0.8779210394802601,2.8710144927536234,3.0017391304347827,5,3.879660169915043,5,2.8710144927536234,2,3.865817091454273,2,,975,1117,,,,
1688,202401,2,Calculus of Functions of Several Variables,"Analytic geometry in three dimensions, using vectors. Real-valued functions of two and three variables, partial derivatives, gradient and directional derivatives, level curves and surfaces, maxima and minima. Parametrized curves in space, motion in space, line integrals; applications. Multiple integrals, with applications. Divergence and curl. The theorems of Green, Stokes, and Gauss.","Prerequisite: MATH 115 or 116, or placement into MATH 120 on the Mathematics placement exam. May not be taken after MATH 121. Enrollment in MATH 120 is through preference selection, except during April registration (where sections are open to everyone who has placement in the course).  ",KT 205 - Kline Tower 205,TTh 11:35am-12:50pm,"{""Tuesday"":[[""11:35"",""12:50"",""KT 205 - Kline Tower 205"",""""]],""Thursday"":[[""11:35"",""12:50"",""KT 205 - Kline Tower 205"",""""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/94261/assignments/syllabus,,,ACTIVE,,,"Saturday, May 4, 2024 at 9am",False,False,False,-0.8779210394802601,2.8710144927536234,3.0017391304347827,5,3.879660169915043,5,2.8710144927536234,2,3.865817091454273,2,,975,1117,,,,
